"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_212" 5.61080196963931 1.70599544293769 2.42380527056138 1.69621919756685 2.16665948749244 2.87922499802687 2.51862988919567 1.42793382917035 1.52461600502987 0.848562329839984 1.23763422327585 1.37324047311999
"cell_213" 5.60927836730728 1.704461892844 2.43152314292758 1.69928670636724 2.16367239134784 2.89926138680773 2.53154889304566 1.42504119483659 1.52883036828467 0.858167577795652 1.2460281395229 1.37069090183989
"cell_214" 5.60192658484433 1.69567983425441 2.43655005903135 1.69802878482021 2.16903974228925 2.90382413670679 2.53954426087056 1.4270151298623 1.54262912542749 0.86640378442825 1.2433327876301 1.36799618587856
"cell_215" 5.60297732570966 1.68134144188388 2.43469284395031 1.70185391494867 2.17766668328879 2.90764210660291 2.55232740466179 1.41543202564187 1.54223694577207 0.864486893321363 1.24429923739704 1.38609940760286
"cell_216" 5.60486303508681 1.67712230689101 2.43466393314908 1.71754252607632 2.19570582344337 2.92721733344969 2.57203411064091 1.40133368398416 1.56090711187113 0.865534982002694 1.24206203033951 1.38531859128038
"cell_217" 5.61453173288646 1.66630927552429 2.45885247722976 1.72247506432509 2.19205190613041 2.92817816284555 2.5808981760779 1.38447973744048 1.56344749987409 0.886786213241852 1.24631637059877 1.38788006435263
"cell_218" 5.61111999239755 1.65848865687806 2.47163378894213 1.73197723750035 2.20571383132073 2.93344862685352 2.60270656755069 1.36951831369254 1.56766409640698 0.895368187936052 1.24492008217975 1.38694319010559
"cell_219" 5.60903032230787 1.64579935548183 2.47585717949595 1.75101455341766 2.22039704343936 2.92736393316943 2.62789870878303 1.35823142888705 1.56787157075512 0.882538684451389 1.25078566844475 1.38642746388857
"cell_220" 5.6080661503026 1.6418445662834 2.46770791443913 1.7632784621571 2.23328052017027 2.93517909860724 2.646247208346 1.36748800050915 1.57380919213948 0.894088141353965 1.25674498427132 1.39204017227581
"cell_221" 5.61014428605688 1.64398432114244 2.46914981892977 1.76842576008605 2.23299643290889 2.94293126366674 2.65060010548665 1.34685030009784 1.5902546464806 0.906687893747296 1.253170137147 1.37666189721113
"cell_222" 5.61937837303119 1.62704646558181 2.48714169151705 1.78681463795234 2.21595959105905 2.94473408097328 2.65863145528709 1.33272645776672 1.58198727782201 0.922516141631963 1.23793852618591 1.36796352435511
"cell_223" 5.62384494609414 1.62659661333568 2.49795938894902 1.79060566890489 2.22063303517525 2.97053719958952 2.6675862455016 1.31399532097426 1.59032300217609 0.928369426869436 1.23282893143416 1.37149695637423
"cell_224" 5.60751716146731 1.61670019657867 2.49801551128301 1.80121925810333 2.2336752547769 2.95916686343385 2.67091642260057 1.30498235252574 1.59249583389376 0.940836539455775 1.23576725632651 1.37738086135245
"cell_225" 5.58620159904188 1.59455726276869 2.48529679049217 1.8049461182782 2.22822588997847 2.96272151081096 2.68774587887683 1.29922299966277 1.60689633582861 0.931034985945459 1.22835783496558 1.39836437252762
"cell_226" 5.5857850259558 1.59590386975698 2.47942108152983 1.82182760098445 2.24143593555113 2.97713997835751 2.700992013711 1.28595886117403 1.62804426495508 0.931757101087391 1.24809857977052 1.41190120923265
"cell_227" 5.57382641257357 1.59451934439663 2.47457645338751 1.81356125685913 2.25212147427963 2.98442537069142 2.70319621670498 1.27335414890143 1.63660609448775 0.953353448883862 1.2571115608297 1.41762338850555
"cell_228" 5.56801251438626 1.581695105749 2.47941158783054 1.82828701654969 2.24922529929117 2.97021186189889 2.71716751344355 1.26569374974788 1.63781667405203 0.969244658227686 1.25189941270673 1.42381103902906
"cell_229" 5.56753165525862 1.5594458026809 2.49234339935249 1.83998662671451 2.24383460003971 2.9669510531782 2.73227794929191 1.25118007937829 1.64045856769475 0.979020613932114 1.23644802361528 1.41061514296826
"cell_230" 5.56937111622419 1.53539666957766 2.4994068352092 1.8524268539654 2.25158545488157 2.96168334965632 2.73804276408843 1.25582320804713 1.63744612272782 0.988254178810561 1.23118350955883 1.41601996942841
"cell_231" 5.55568440556697 1.51307463426692 2.50579687710277 1.85435457411443 2.2477874871917 2.9743714780017 2.74956496330599 1.26277777981158 1.6506806991661 1.00276160554875 1.24504879909374 1.42422360369695
"cell_232" 5.55394030748942 1.50167621083649 2.48947407149955 1.87201368968037 2.26403166973006 2.97814032594436 2.77035052912021 1.26602099817946 1.65588143313597 1.02187620688818 1.26229129074945 1.41835297852944
"cell_233" 5.55362041990335 1.49469937138572 2.47846807482168 1.86482523643215 2.26992318849973 2.98438089877404 2.78314532770984 1.26525629877248 1.65704222134221 1.03080891046357 1.25513651799881 1.4164338235642
"cell_234" 5.55530793892657 1.4842605636395 2.48426681272314 1.87999508328221 2.28140745850102 2.98401845236455 2.79449747660016 1.25338063536078 1.66689398799293 1.02874896681992 1.26082570339959 1.4195955041999
"cell_235" 5.54804201614988 1.46094918171542 2.49273251285018 1.88666726075667 2.29172023872162 2.99295783846727 2.81350831977558 1.23553944706426 1.66653509165279 1.0426042233935 1.23890193360237 1.40647508697246
"cell_236" 5.55234027512162 1.45472923134857 2.50426175635379 1.90195450754866 2.30332700388123 2.98963479365709 2.81700537420527 1.23993682753084 1.68144259811968 1.05822612705383 1.22787452807896 1.40027648408003
"cell_237" 5.55814747422681 1.43715036156727 2.49639903081987 1.91420597732883 2.29835505482346 3.00476437194716 2.81622845891657 1.20493101369353 1.68985252352864 1.06326492174162 1.23578377301449 1.40791253923949
"cell_238" 5.56358773638115 1.41652957001849 2.48244473815649 1.93362950198176 2.30722996129361 3.01101465670213 2.82388380662014 1.18811404740603 1.70970326934682 1.05688944833042 1.24482237937548 1.3997256624931
"cell_239" 5.56210803742431 1.39770937711796 2.48634182752596 1.93522488591257 2.30272634974574 3.02310409196119 2.84689354894749 1.19159458198421 1.7326929868427 1.06007068693128 1.24617416891847 1.39244736400087
"cell_240" 5.55452520793793 1.39598482713734 2.493733401712 1.93465473661367 2.30573428047424 3.03624450629969 2.85025150117017 1.18490472731287 1.73238959455105 1.06614724151433 1.26011036856674 1.38729921061255
"cell_241" 5.55638738523082 1.37909572565453 2.49112484992035 1.93680637822865 2.32625483951665 3.03308589881652 2.87282829754957 1.17889606461471 1.75234745107913 1.06639644549322 1.24888227394258 1.38394152507067
"cell_242" 5.55056638389703 1.38615671126036 2.50441722226847 1.93843781006653 2.33667414796505 3.04261055162625 2.88368289019019 1.16640242250807 1.74749043813649 1.06579340802804 1.25878135433509 1.38994824439904
"cell_243" 5.55997056537265 1.37805925166723 2.5141151477247 1.9458835684204 2.33705100249779 3.07134097058328 2.88520316451577 1.15477851230458 1.75178318890858 1.06372784051056 1.26231165847221 1.3852586775357
"cell_244" 5.56447182152864 1.35394349863625 2.51074216746044 1.95956742136973 2.33548513035133 3.07853107546425 2.88128404254656 1.14920020309976 1.76788709372241 1.06411794483377 1.25769517433046 1.37925336320205
"cell_245" 5.57060285092074 1.34754334080639 2.50416699469791 1.9620420427004 2.34651414276184 3.09601166556291 2.90252735470469 1.14914116387523 1.76143322085657 1.0750418383021 1.24881307293544 1.38850505586913
"cell_246" 5.56917830662485 1.34104281616432 2.49116137922438 1.96664022776277 2.35661905962332 3.10839106477844 2.91774249077779 1.13484884964602 1.78692106449665 1.07660341432529 1.25164145255963 1.38253857743471
"cell_247" 5.55886011775794 1.32621365181986 2.48662608973862 1.98869914133851 2.35307110547398 3.109482237105 2.93397068242274 1.11655288843518 1.79471786132628 1.08337545894727 1.2526058760151 1.38727904789131
"cell_248" 5.57048589783733 1.31010249207077 2.47664027345705 1.99635307714839 2.35435541316943 3.12295312103098 2.94853893432976 1.12298882098252 1.7914347640559 1.09071220321095 1.25513530626168 1.39145335612445
"cell_249" 5.56859614441014 1.28567147921859 2.47276498164472 2.01867027419151 2.35761592163229 3.13875571277929 2.95252832733161 1.12376841367278 1.79923486256781 1.10183025834108 1.24658407215707 1.39857276822784
"cell_250" 5.56391959315634 1.26619609503076 2.46935371932132 2.01743831907854 2.35707795208427 3.16279721097715 2.9652868115103 1.09946291866001 1.79197401397707 1.11771764241361 1.23777505854468 1.40735434972808
"cell_251" 5.57132003394127 1.25771314426631 2.4584634127015 2.02205554906095 2.36394903872268 3.17890087481239 2.99675863587415 1.08157549157123 1.7951697631995 1.10381549854057 1.24190609823388 1.39886104504192
"cell_252" 5.56376001474166 1.2604160452573 2.45779725344272 2.02417653922681 2.37684140865637 3.17218859370479 3.01937460988573 1.08920121838415 1.78866187978925 1.11246037938272 1.23450999135563 1.3830957845902
"cell_253" 5.55478646519765 1.26695457140493 2.44938331171931 2.0308721689634 2.39874054027998 3.16486537147081 3.0248651843736 1.08426666315546 1.77572110548491 1.1285336867882 1.23953740868759 1.37930250219598
"cell_254" 5.54894239517787 1.26551647247885 2.42912601797438 2.03188248882463 2.41946549991902 3.17542297223418 3.04000744071875 1.08130143436826 1.7795789442932 1.13748966363049 1.2537909596544 1.36807889111973
"cell_255" 5.548434458488 1.25502998798974 2.42430900830317 2.03148270597014 2.43437313768098 3.20278943381109 3.04381561180269 1.07024291778165 1.78752342682241 1.136331448437 1.22941066768104 1.37029685195355
"cell_256" 5.54276230312283 1.23534644109516 2.43196196825634 2.02951736694197 2.43125971734572 3.22599763630394 3.04279839389555 1.07617254728801 1.78120286386984 1.13131958914014 1.22871950999771 1.37990067894509
"cell_257" 5.52918200794065 1.2301768053532 2.43431579245243 2.03807330704482 2.43663557583551 3.22697656123698 3.05269294818605 1.07588702060725 1.79327268076452 1.12839104226921 1.24107729055801 1.3764015701957
"cell_258" 5.50498530187136 1.22762156623105 2.42828073923798 2.05707426817092 2.43654345195073 3.2386271877174 3.05615221608765 1.07432499645492 1.81549688095198 1.12708893126747 1.24336967043552 1.3571280346163
"cell_259" 5.50814978043505 1.21334138433777 2.43689298571585 2.0537481326848 2.42806098089986 3.25190561649738 3.06983088566089 1.0723958650919 1.81545547706911 1.13854456415263 1.26364282269049 1.36169190645652
"cell_260" 5.51488984423863 1.1995888199916 2.43980756979365 2.05555469980948 2.42806048662119 3.27202917774956 3.06481703066193 1.05615643110692 1.81446632315929 1.14711187973389 1.26481765087176 1.35910717603022
"cell_261" 5.51750085696293 1.2007518155332 2.42814361983499 2.06913544673644 2.44455262523101 3.29818383086402 3.06752265998684 1.0365505227746 1.80113579836166 1.1467936475907 1.25779857379928 1.3490820894959
"cell_262" 5.52393142398159 1.18968929542679 2.44254469227308 2.0751107086134 2.44763634810879 3.31049124777903 3.07542237986052 1.03042339850336 1.80205619867623 1.15559033105886 1.25208496512444 1.35360711695145
"cell_263" 5.5164726751808 1.18288015399789 2.43482584683801 2.07226329083732 2.43821125979932 3.31070798155374 3.09096246555678 1.0414654088504 1.80858245863694 1.17174644975189 1.24770871678722 1.3493101642233
"cell_264" 5.50646201215874 1.17795181172064 2.41153191030391 2.07378588494965 2.43668104219585 3.31527576318301 3.1047240075034 1.03920579096018 1.80354294881436 1.16751479524804 1.24313064959723 1.34325845310361
"cell_265" 5.50561461776503 1.18110350751735 2.39274235909128 2.07870078166683 2.44680441178511 3.32373612002608 3.12147115446604 1.03363764789981 1.81558814544793 1.17830200940465 1.21842530461903 1.34840468502356
"cell_266" 5.4926983365805 1.187368820915 2.38387216333619 2.09044002049718 2.44796358139734 3.3246643398058 3.1337537477705 1.01390602682971 1.82208373863169 1.18837948095352 1.22196189605713 1.35141979283678
"cell_267" 5.4915431954278 1.1778558095861 2.37918725790402 2.09588079354855 2.48197498793629 3.32899282281296 3.14668482145822 0.994822118225631 1.82575275566605 1.1904869966346 1.2159403562129 1.34905577429095
"cell_268" 5.50646746043941 1.16213521816975 2.36183729799838 2.10773722493945 2.49847976300337 3.34648193676143 3.16276700974455 0.986167256371668 1.84022882672902 1.19341158414439 1.21331878197479 1.3423715418975
"cell_269" 5.51783562069052 1.14636386625158 2.35701218901131 2.12185765401547 2.49981567126462 3.35806567715088 3.16882494857442 0.963622230571082 1.84226972452844 1.20419995565674 1.20479035272129 1.34593503093322
"cell_270" 5.50995807413824 1.14226001839908 2.34723591982655 2.12674286019164 2.50896846405146 3.35399456977917 3.16091368913717 0.952965707204179 1.85014510986772 1.19764049371297 1.20398411348774 1.32783121699477
"cell_271" 5.50611126887998 1.14199809472878 2.34630816518491 2.13389144100846 2.51275642139461 3.36795758842468 3.17802534807134 0.952773307679539 1.84827531153752 1.19867495385342 1.20143428967664 1.31651799304772
"cell_272" 5.49467034634658 1.14173366722625 2.33517851418072 2.13314562651732 2.5141822339438 3.38607425637065 3.18432363360847 0.948526842539846 1.84273183027841 1.20856630658936 1.19342105691559 1.31044019436518
"cell_273" 5.48940989198698 1.13021242474487 2.32846251992507 2.13325138718067 2.52117309921982 3.41499263293577 3.17671006391764 0.935700076887379 1.86237950253371 1.22394986650624 1.18930717122165 1.30267681870792
"cell_274" 5.4936073278477 1.10894655227513 2.31988592384088 2.12967332113991 2.53515758894343 3.43582955773017 3.194115254268 0.920731122943608 1.85815653207415 1.23413286485198 1.17904095243519 1.30100302801109
"cell_275" 5.49506266727047 1.09880593029628 2.3031844586012 2.12906331498689 2.54610964804667 3.43386906279167 3.1882150504339 0.924795963456172 1.85831798274226 1.24219534008875 1.17659373235331 1.29458409425259
"cell_276" 5.49918144062503 1.08782401903234 2.28535951257239 2.13930341783618 2.56415640202234 3.44521805189332 3.18622953674674 0.934706783905915 1.86498278579895 1.25091292728937 1.17821130996949 1.29756720380304
"cell_277" 5.48931648787582 1.08055638694499 2.27523567347825 2.14086205605584 2.55787354798162 3.45953411159884 3.20324156725598 0.932428933958645 1.85653646328096 1.26369728688773 1.18101576023479 1.28463726649395
"cell_278" 5.48368561341016 1.06649133832489 2.27053930937973 2.14358523113173 2.55640436840513 3.46740848013946 3.22701978554838 0.934706244351506 1.85232019409323 1.27073271284026 1.16045033190679 1.279046201428
"cell_279" 5.47118439725906 1.05060382768865 2.26547978126177 2.1587889179232 2.54940859228435 3.4671740868702 3.23595108219642 0.95406126468924 1.8436467238201 1.27532345561747 1.15763107187371 1.27371460202397
"cell_280" 5.47895811534553 1.04420036423433 2.25149318819784 2.16356196380587 2.54973991594554 3.47236807119952 3.25639840527315 0.946426182733707 1.83557796956561 1.28607574572932 1.14352221561904 1.26301064275175
"cell_281" 5.48707782329952 1.02838529108833 2.25586699028204 2.1629220058455 2.55311831959246 3.47603446027051 3.26650533892286 0.935937663542483 1.84152420458868 1.28470305353412 1.13578955311077 1.24594551873855
"cell_282" 5.4809907432375 1.02311357823035 2.23977037455281 2.16330209648879 2.54839053141333 3.49787504639042 3.28804146069462 0.936358843661092 1.84573041833201 1.28771326271238 1.14338435039864 1.22053463706391
"cell_283" 5.48544775376528 1.02518390149315 2.23235142336195 2.14508369142437 2.55721135988905 3.51640537051239 3.28923943784711 0.941009965792359 1.85221551537157 1.29580153473214 1.15687768852585 1.21647735696744
"cell_284" 5.47519402552776 1.01759808615017 2.22883157986613 2.15038872113047 2.54372536152915 3.5084977919653 3.28931931941236 0.937815359006508 1.86326869719058 1.30321367923631 1.14655625896781 1.2320548207461
"cell_285" 5.46181265041998 1.00688136775698 2.23837262190524 2.15267991773727 2.54810542340517 3.50694027704884 3.30016070497147 0.925764217309157 1.84734270577562 1.32767584157218 1.13583109319952 1.23966010529348
"cell_286" 5.45930473504331 0.995707813249107 2.22993106264655 2.15179891785815 2.55077473111552 3.50486933042261 3.28947295079306 0.930335762520299 1.84488349490254 1.33957654188282 1.13038037979944 1.25382265639047
"cell_287" 5.46095449239289 1.00081647130015 2.22681537363485 2.15796046355602 2.55725186735316 3.50760315359829 3.29731480555008 0.934875808922879 1.86150725736088 1.35039619311413 1.13530825766427 1.24645832328709
"cell_288" 5.46386403323279 0.987639662485738 2.22329456018817 2.16234682215566 2.55385389706602 3.5150114130285 3.31435542475698 0.934376710160245 1.86397779158634 1.37344493900116 1.12757162133135 1.23001987218384
"cell_289" 5.46829667412587 0.984473658190611 2.21050174093239 2.15631142222553 2.56133371431131 3.52072639291756 3.3135209991599 0.942994991478973 1.86251058758334 1.37190754134894 1.10818182641594 1.21763433903076
"cell_290" 5.46817028732564 0.978723778863144 2.21216692047018 2.15372942960115 2.56429950615387 3.51682272417556 3.31426698423561 0.944319053434822 1.86850895232537 1.36947729704794 1.08914095136904 1.2145717003134
"cell_291" 5.46901232890144 0.970763835798648 2.2104064561131 2.14582713787003 2.56819754752994 3.50765137655807 3.32118861293955 0.938223946227412 1.87242506626546 1.36171987059619 1.09939605003791 1.21955364159599
"cell_292" 5.46609488909764 0.953622079730911 2.20968154905546 2.14581732157921 2.57119826526547 3.51449347078965 3.32904776520196 0.925168733261878 1.86438191665143 1.36925976547862 1.09947665891656 1.22016471083391
"cell_293" 5.46624741179605 0.938198052321893 2.20453440250887 2.14095575712706 2.58625437936534 3.51578992505087 3.34210283432276 0.919410170187515 1.866976153329 1.36701782661073 1.0969139802017 1.21582604400173
"cell_294" 5.46909902140715 0.919565519968604 2.19396099029684 2.13998194445164 2.58662966486275 3.52291847076774 3.35052595474605 0.919161419544882 1.87837287603251 1.36065742126683 1.09136205091269 1.21374399399733
"cell_295" 5.47342148652164 0.925068172226969 2.18021391870167 2.14885036361022 2.575119781449 3.51092672192284 3.33991687482139 0.923815353823025 1.8821492605496 1.37887253482506 1.08938541291899 1.19313304670249
"cell_296" 5.45530066666192 0.919589835934178 2.17715085646751 2.1645284225984 2.57488708006509 3.52333001079081 3.34506559161074 0.919816365531711 1.88351129468727 1.38055356911911 1.09251248319947 1.18521967184143
"cell_297" 5.46405623885189 0.910396676918927 2.16546579247087 2.17007958737864 2.57232938980108 3.53571326923791 3.3432907143458 0.916181952261493 1.88823216916129 1.39125311412696 1.10608823340201 1.17372004059203
"cell_298" 5.48198570252697 0.901841564471005 2.16035399447336 2.18486303206421 2.5874018423002 3.54447728553317 3.34065892946491 0.907032827704488 1.88699781120145 1.40780265672638 1.10813990467225 1.17626479060437
"cell_299" 5.49262891622301 0.885131487808182 2.16661145496606 2.18193219706356 2.5823377768417 3.54602853211448 3.34586660711713 0.898864547174849 1.88449266579642 1.41347293175333 1.10767769513484 1.16755742636953
"cell_300" 5.50001076631099 0.881166915693261 2.15681031894888 2.18518998287109 2.58503621311589 3.54931083561068 3.35905508022655 0.900620094322063 1.88032209618829 1.41627598119803 1.11342313152291 1.17872134228229
"cell_301" 5.492654210737 0.867176752454423 2.14524077250541 2.19940549011747 2.58283487173737 3.55305288018966 3.36253295587929 0.880620432162537 1.88696069570169 1.42186470192434 1.12867061575008 1.16880849213722
"cell_302" 5.4760104312359 0.851428322640092 2.14333046501007 2.20753302067183 2.58779880647026 3.57537396225707 3.38164761876285 0.861483671348756 1.8906120766746 1.42550953533586 1.12971979933835 1.17102125194284
"cell_303" 5.46020819259193 0.845528693073575 2.13550188721596 2.2251587072606 2.58167468204254 3.57339460344527 3.3885280334238 0.849508779509897 1.90084556578779 1.43487157632492 1.13246889141362 1.17273048455789
"cell_304" 5.43345989879073 0.831513188396747 2.1160484709414 2.21434602610216 2.58957357440034 3.56920273578315 3.38884123367531 0.864650326006553 1.89322937187686 1.44818820543391 1.12114893997893 1.18617132721213
"cell_305" 5.43331580154563 0.82389688003323 2.09606532505667 2.22947184083028 2.59245993515791 3.57217694969302 3.38756479614345 0.871934164626432 1.88906527616834 1.45445078606207 1.12027830515393 1.19029835778677
"cell_306" 5.43513453823937 0.834884349022726 2.10377996276051 2.24484026609021 2.59982951925396 3.57694507933053 3.41636106887962 0.870299119334033 1.87967618621275 1.46042300444891 1.12754634698563 1.17640141036801
"cell_307" 5.4345799781953 0.833089322863779 2.08378855136773 2.24867496044259 2.6081173864377 3.5874070325489 3.42627222783078 0.860053587452627 1.87924532001795 1.48227247337924 1.12165570999979 1.17116328206911
"cell_308" 5.44168301635779 0.817852590835048 2.06553459371998 2.25195324640799 2.6241205492839 3.57666538046837 3.43265154663036 0.856896167210153 1.86549352595488 1.49613493508321 1.12628377852645 1.16481724720072
"cell_309" 5.4329590458743 0.81562881975974 2.06188871416401 2.2539504744833 2.61233470920358 3.58234323228083 3.43743422222755 0.859069818239237 1.88369928236134 1.50016326139243 1.12772749086345 1.16449172371332
"cell_310" 5.43699902182072 0.802301746678235 2.04758608651259 2.26566957180868 2.60995619702761 3.58450172446304 3.44108756234869 0.854128342954921 1.86425706996072 1.51186503000612 1.11723745228122 1.15836077763139
"cell_311" 5.43576574047489 0.801427785268676 2.04403303676202 2.26093788337639 2.60913165047095 3.59427558107465 3.44385239675121 0.84452531663411 1.85837681982104 1.52979230386978 1.10083530143313 1.14977345092413
"cell_312" 5.43614120204468 0.796726915058337 2.03011118048253 2.26451069731312 2.60047416472784 3.58310492716902 3.45329794278298 0.849535327284393 1.85484456541219 1.53326631857424 1.08759794491165 1.13576987724624
"cell_313" 5.42473771156784 0.781556008092964 2.02164164243302 2.27200506754815 2.59985403601094 3.57312871571135 3.46456659797301 0.860341248454987 1.84195152101959 1.53613286809606 1.09419885162793 1.12260262028802
"cell_314" 5.43909635553884 0.777625983925592 2.0021735905243 2.28141192950206 2.61190023612413 3.56301352906277 3.47329339726357 0.848943041957673 1.82677031676695 1.55005772005035 1.10298633960378 1.12071540071098
"cell_315" 5.44467727766907 0.761744826694439 1.99369171201712 2.28840822508793 2.61564761155252 3.56454943653482 3.4779166563055 0.856323259340196 1.81974912473526 1.56134450288007 1.11521630216039 1.1124214181097
"cell_316" 5.44360910727152 0.755615818355302 1.98889999844118 2.29880977369171 2.61908786175688 3.57155971895429 3.47983812647369 0.847793668516086 1.81821956000465 1.57150625127002 1.11286012091885 1.11668010306245
"cell_317" 5.43801545348976 0.748398002249321 1.9770118416879 2.30841604925524 2.6167813268888 3.57104673619887 3.47753526891821 0.849265652763091 1.81037924957582 1.57757954438047 1.10240070884731 1.10662186231808
"cell_318" 5.44583068847678 0.750089776753223 1.97429686618194 2.31564618739562 2.64443257487377 3.57805223771202 3.47956541553673 0.850945874947357 1.81170993557192 1.5874042633967 1.09140175009833 1.10984789139498
"cell_319" 5.44452171420769 0.770036505626919 1.94882380563889 2.31466132952056 2.64214378211146 3.58880216390002 3.47522407714131 0.852884242516723 1.80431284139636 1.58603316705732 1.10100193722179 1.11532185140025
"cell_320" 5.43933662535497 0.768747165636361 1.93625391132612 2.33072836330391 2.64203472825793 3.59313805296023 3.49131987283694 0.838556031139995 1.79432937790963 1.59054829428225 1.11630442701557 1.11602119480463
"cell_321" 5.43385228921156 0.75615526587039 1.91754513315184 2.34422945971436 2.64356781099477 3.60398172845393 3.49984406458575 0.833095741579428 1.7915007536377 1.59615154793711 1.11923313754704 1.09520327466408
"cell_322" 5.45028089958136 0.759138144849345 1.92040849397871 2.33965273116602 2.64966584823279 3.61488418739663 3.49903516548392 0.828226730990662 1.78196969922109 1.59641980388337 1.1031701533619 1.08994763804636
"cell_323" 5.44497388055451 0.755925311384957 1.9116733835563 2.33569984499507 2.6630753456369 3.62322330971774 3.5200920202173 0.822352855528796 1.77055838039029 1.60673716424899 1.10009058054861 1.09534089170309
"cell_324" 5.4437984485404 0.73765296632081 1.90394515111087 2.3380717559544 2.66499971136328 3.63093256521985 3.53001977622099 0.822686640787926 1.77245554702315 1.60485755873888 1.08201317913623 1.09218192307447
"cell_325" 5.44416043644376 0.717352132112903 1.89207185654201 2.33698096212348 2.67759604129715 3.64740960720039 3.54769009605373 0.820557297786788 1.76252382599448 1.60552723252474 1.0757721412163 1.08498361027748
"cell_326" 5.45132015265921 0.701844949268131 1.89001716738017 2.35094166581374 2.69392601326837 3.65534099741094 3.57639610126756 0.827604777384785 1.75907068782018 1.61540149822014 1.08097582228166 1.08575060523045
"cell_327" 5.46844190281275 0.695638522111203 1.88971499004715 2.35172549813864 2.68479176867868 3.6557327119457 3.58330489569553 0.821368344042321 1.75375743256677 1.62299349232935 1.08234201768386 1.08141858364084
"cell_328" 5.46855885118639 0.692485086582313 1.87498256735535 2.36177943550631 2.66424448131575 3.65363673545802 3.59688461006694 0.80363493019775 1.74685859185812 1.60627084146755 1.07874739376261 1.06180701182021
"cell_329" 5.48017246196169 0.699880335491978 1.85652963254516 2.353586816712 2.6719932731024 3.66297435340031 3.60486740170089 0.819162803497171 1.74214086556624 1.5927455727895 1.08178463142558 1.06929701669769
"cell_330" 5.48303835282025 0.703155430918007 1.83847186328074 2.34724173127653 2.66996103784574 3.66935892684665 3.61682316916794 0.813882308958671 1.74437042376518 1.59287444360245 1.08538018308365 1.05363060324073
"cell_331" 5.49206630697507 0.708727636051377 1.82026389474663 2.34009107933471 2.67538078973972 3.66927628934239 3.63355293754296 0.809682933254027 1.75336426803272 1.59402446577342 1.07970591196234 1.04744993584107
"cell_332" 5.47634100607221 0.715120754773514 1.80293591505617 2.33354492558833 2.6792989542988 3.68468346787316 3.63596833616936 0.796768587810369 1.76092598254734 1.60530921348832 1.06865962553458 1.05268244153823
"cell_333" 5.4790471814809 0.712001487172648 1.77676618812545 2.32836905214787 2.69425232837425 3.7068461215011 3.66492853741171 0.790533071255749 1.76129379998461 1.60012066755151 1.05701443978016 1.03939140672849
"cell_334" 5.47548900783835 0.717502707534332 1.76681331202425 2.32478776902951 2.69910677981559 3.71353681135224 3.67961229360975 0.777304310041624 1.76683152024635 1.5970958659051 1.05541715062209 1.03549719623957
"cell_335" 5.48140767728631 0.716901879504369 1.7550190219623 2.32673928921594 2.69762182771873 3.71376196628607 3.67717030768741 0.781048304162135 1.76715285370494 1.5903464482015 1.05272540273584 1.02560862954374
"cell_336" 5.47870453346823 0.730429159736805 1.72372193834972 2.33020716760497 2.70623605200769 3.71642610600669 3.69154694247572 0.774889871464015 1.75517854083223 1.60095207917068 1.05039690865833 1.02168302154879
"cell_337" 5.47990846523353 0.723323934948622 1.72463621050342 2.32690367781171 2.71077237657646 3.72099971761864 3.69738299816349 0.758411452239174 1.74528136425456 1.59317538440537 1.043707803152 1.01853281576966
"cell_338" 5.47723298405416 0.714890625837858 1.70754862013156 2.32443563143268 2.71754828434981 3.72352331933431 3.69617700262444 0.749680304153075 1.75145605922346 1.59695609067811 1.02121150100227 1.00779112624081
"cell_339" 5.45762244689148 0.695416573403662 1.695622583594 2.32312215699281 2.71883521492172 3.71770717116128 3.69111461248043 0.728709438276503 1.7466595523479 1.58175861235389 0.996796781146886 1.02208272646577
"cell_340" 5.45578652403069 0.687348342783492 1.68927297978054 2.32992190955932 2.7232335600674 3.72304736860494 3.70254385046299 0.718653382114116 1.75093711388826 1.58265925040287 0.982296607135906 1.02651409649078
"cell_341" 5.45033328215206 0.68185300274219 1.6714165996102 2.32596533122791 2.72852235926516 3.73646098045973 3.71350926809225 0.732083152449917 1.7556008819197 1.59076500205327 0.975833559804914 1.03035275935032
"cell_342" 5.44558696089653 0.673575830944361 1.65683696270767 2.33312569697225 2.73663403423325 3.73934377910982 3.71823761707129 0.726377094292603 1.76050129003426 1.59291867649063 0.975740389037564 1.03880927145926
"cell_343" 5.44804068121426 0.665765319729269 1.65907123096192 2.35050708238436 2.73959410857764 3.74684418056935 3.71820639112198 0.713930065841419 1.78092778479552 1.5854734813555 0.965347029757399 1.02885953074654
"cell_344" 5.45978531261583 0.659224838804052 1.63840046555646 2.35131298359479 2.7420680869722 3.74221414972891 3.71906416449987 0.703908739468846 1.77921246343125 1.58956460308316 0.94356626488446 1.02387822466689
"cell_345" 5.45752872479188 0.651170402222248 1.61491709544524 2.34758553590956 2.72993166502237 3.75506123905746 3.7147920713576 0.687849764937482 1.77337256941473 1.59366667126417 0.941735054288328 1.00252921619373
"cell_346" 5.44914239904171 0.636015728418075 1.60901829868171 2.34670221113191 2.72314724516828 3.75237469401464 3.71450846009734 0.692305440863029 1.78369136781481 1.60811124598409 0.925667052751363 1.0039791746503
